Review,Rating
Fraud aap is aap ko ekbar load karne ke bad ye ac se pese cut karta rahta h,-1
Good,1
Great app and great stories some give you a feeling of adventure.,1
good,1
super,1
good night,1
Nic other money is bed,-1
Nice,1
Ni ce,1
okkkkkk,1
Osm,1
app,-1
kasturi Ramesh,1
it's an amazing aap for audio story,1
Good,1
love you kuku,1
"Very bad app nobody download it take autopay after giving free subscription then after few days they debited money from your account again and again like 299 , 99 , 49 amount will be debited BE ALERT from this scam",-1
faltu,1
like,1
nice,1
Mind-blowing App..,1
Good app tnx for kuku mst,1
amazing,1
Familier,1
WEST YOUR TIME DNT DOWNLOAD,-1
very dirty and poor,-1
nice,1
This is the best app where we can learn and enjoy books as we want..,1
nice,1
nice,1
waste app.. your guys deducted amount not even one intimation.....,-1
"This is a good app, but episode unlocked la some bug",1
Very bad,-1
Such a great app,1
super,1
the app is very good for learning new ideas and helps in gaining knowledge,1
Super,1
nice app,1
awesome,1
excellent,1
Bhai Thora or acha karo is se acha to pocketfm hai,-1
nice,1
Nice story played,-1
Bad aaps,-1
Kuku FM is froud,-1
khatiya hai,-1
nice app,1
I lost my money,-1
Bhot ghatiya khud se auto payment options se paisa kat liya ek msg tk nhi show hota ek to ek v story dhang ka nhi hai or sara paisa v kha gyanihayti gghatiya,-1
I want my money back,-1
Super,1
Awesome,1
very good story in kuku fm,1
content needs to grow more on portal,0
good,0
ye to ak star ke bhi layak nahi hai pahle payment karne ko bol rahe or fir refund de rahe hai agar koi naa chalata ho online,-1
Worst app... Agar free me trail de rahe ho to auto pay activation trail end hone se pahle kyu karwa rahe ho..,-1
Accidentally we access to kuku fm login and 299 rupees transfer please refund my money,1
good,1
wander full,1
Fraudulent application....no option to unsubscribe n to stop deduction of money from bank account,-1
Viryi nais,1
very nice show's,1
Yarest,-1
super,1
Danger app Waste Fraud,-1
Worst apppppp,-1
Luv it,-1
Plz never show your dirty ads on my youtub feel again tq,-1
Amezing,1
Ist best so,1
Worst app if we pay also series won't come again it will ask for payment.,-1
I am kukufm use,0
Nice application,1
like,1
Nice stories,1
froud application.,-1
Best,1
best app,1
very nice story voice is very good,1
"Nice app I very like it but I don't like you now purchase value your before purchase value is good which is 50 , but still it is very excellent app that is why I give 5 star",1
Short episode not relevant to the topic. It was just a waste of time.,-1
Good,1
To good and very nice storys,1
Nice,1
very bad,-1
good application,1
Nice,1
nice,1
Realistic contents,1
can't use 7 day's traile,-1
Nice,1
Good one,1
Good,1
Super,1
Good,1
west,-1
one problem auto pay,-1
Good app,1
very bad fm,-1
Don't install this app ..Fruad And Scam .,-1
Useful,1
very super,1
this app was very fake my money has debited automatically from the app please muze mere payse vapis kro,-1
Super,1
nice,1
"Kuku FM is an excellent audio platform for audiobooks, self-improvement, and entertainment in regional languages. The app is user-friendly, affordable, and offers high-quality content across various genres. Perfect for learning on the go! Highly recommended!",1
Bahut achha story,1
Very Good apply Hai yaar,1
Nice app bahut majedar Story Hai,1
Worst app,-1
very good app,1
Nice app,1
such a worst app they are auto paying from my account I lost my 500 rs without my permission nothing is usefull from this app worst app please frnds don't install this app they are hacking your banking account,-1
very bad,-1
Service very bad,-1
my money gone without information.... I will take serious action,-1
very very nice,1
Nice application for good listener and knowledge gain,1
Nice one,1
The best app in storys,1
very poor,-1
Good kuku fm story,1
Aisi information mujhe schools me koi nahi bataya dhanyawaad KUKU FM,1
Nice story,1
I like this app,1
wow,1
Most app.i love you,1
it's a fraud app my money was auto debited the app was very wrong my money was return back,-1
good,1
Excellent,1
Good Experience,1
mind-blowing,1
Ekdum bekar aap h delete karne ke baad bhi paisa kat leta h koi bhi kuku fm download mat karo,-1
nice good,-1
bad aap video nhi chl rayi isme kuch bi muje mere rupe do fir su,-1
Worst app danger app Im Just Login my 299 Rs Gone People plz dont use this app,-1
thank,1
done,1
Pura faltu app he es me autope sa payment kat jata he,-1
Super,1
Nice,1
There is breaking problems during hear an episode... I tried my level best to solve that by regular updating and setting it again... But no change during this time... Otherwise this is very nice expect this case...,1
nice to hear,1
Good,1
bahut achha h Kuku fm,1
kahaniya achhi aati he. sunane me maja aata he. thakan door ho jaati he.,1
show is not showing free,1
kukum is best because of their premiums,1
I am in love with this app... I mean I am sucker for crime mystery and this app gives me that ..,1
my bank ki phone money cut this not correct app Ganganagar app,-1
Change my Life..,1
Mom,1
bad,-1
Amazinf,1
after update. downloaded audiobook I cannot able to listen offline,-1
Worst app I have installed in my entire life,-1
"This is rubbis. Please dont download this app. Chor, chor, chor",-1
Nice,1
Very nice And goo,1
excellent,1
nice,1
I found SHREEMAD BHAGAWAT GEETA in this app. Thank you KUKU FM TEAM.,1
I don't like this ku kuch FM because they are charing more money in this app,-1
super,1
Awesome.....,1
Nice application,1
very nyc,1
very good,1
nice,1
good,1
useful app,1
Bohot jyada lalchi ho gaye hai app bale isilie mene is bar ka recharge nehi Kiya pehle mene is app ko 5 star rating Diya tha but ab ek star bhi inke liye jyada hai,-1
super,1
very bad app automatic pay my money no refund kukuFM very bad app,-1
good,1
Good,1
bagoledhu,-1
nice app,1
very bad,-1
wow,1
Good,1
Worest munda kodaka adds vastune unavi pilla unaru vedhava sodhi,-1
this frud aap I can't install app but my account debited has been 299 rupees in this app so I request it please receive my money otherwise I will action this kuku fm,-1
nalla irukku,1
bekar hai ye sab mera paise account se kat liya hai,-1
Nice,1
Very vulgar advertisements Even after reporting. Non sense stuff Kamasutra adds were very dirty Please don't recommend such ads Even after reporting they are not Stopping dirty unwanted vedios,-1
Wow nice,1
Nice,1
good,1
very good kuku fm,1
Good,0
Dil khush hai,1
Yaha ki story bht acchi hai lekin coin bht jyada lete ho aur aap aisa kuch Kari jise hum log coins income kar sake hum buy nhi kar payenge yrr,1
not good,-1
Excellent,1
super,1
ye sale choor h taril ke name par apke account se payment nikal lete h ye,-1
yas,1
super cute and happy birthday party and the other than that is not good enough time k huw bhai ye bhi nhi ho gya hai na ho gya hai na to to get a chance of getting ready for the first time k huw bhai ye to to to to to to get a chance of my favorite things that is so much fun with agood morning I don't think so I don't have any questions about to start your not to mention it to to be in my heart and soul and happy birthday bhai ye to get to get a chance I love p,1
Very good,1
it's an amazing app.,1
we have to do payment it is not for free,-1
Very bad no customer support automatically back account money They take it. Appa delete pannalu amount they are thief a kuku fm management. Management is very bad all gays no back account link a amount (THIEF) kuku fm,-1
pass lagta ha par thik he ha,-1
Good,1
Excellent very much good,1
I love this so much,1
nice,1
best' hai aap,1
Best,1
super,1
Good application,1
so far pretty good,1
Very good app,1
good,1
bad,-1
Bad,-1
super,1
Thank,1
So good,1
nice,-1
Nice story good voice too,1
Good,1
good,1
Very nice and informative,1
no satisfaction for this app please my amount refund.,-1
Nice Get,1
very good,1
Trail m autopay on karva lete hai bad m trail khatam hone par 299 account se apne aap hi transper ho jate hai,-1
superb,1
"Investigation stories are good but most of stories are not completed, not uploading more episodes, pls upload one episode daily, virus stopped in 20, millionaire stoped in 660, delective sajan kuruvila, stoped most of stories are stopped, so why am paid 300",-1
"I ve cancelled my Autopay on installed date after that they deducted my 499 rupees without my consern am very unsatisfied from thiss app,s service",-1
good,1
This is a very bad app. Don't install any app. It deducts your payment. It is very dirty.,-1
paise katte hai bekar app hai koi use na karain mujhe jarurat nai thi iske subscription ki fir kyon jabardasti karte hai bekar hai ye aap,-1
Richard Pegg this story is awesome,1
Mai isme kahaniyon ko enjoy kr rha hu aur mujhe accha lag rha h ki kuku fm ne isme bahut se aise stories aur content Dale h jisse hum kuch sikh skte h bs ek hi sikayat h ki inke coin rates bahut high hone ke bawjood bhi episodes bahut short hai jisse thodi sa irritating hai,1
Super,1
nice. listen every day and applied in your life,1
Nice,1
Nice,1
nice guidance,-1
bhut bekar f 3 din ke andar payment bahut ghatiya payment kaatne ke liye aap aap logon se,-1
poor service,-1
Nice app,1
Frode,-1
It's quite good,0
"Wonderful listening, lot of stuff to choose",1
Awesome,1
Most boring app resently I want kukku fm add buy 2 rupe 1000+ shows but it's really fake add!,-1
Good,1
always ready to give ads and asks for money to play any series.,-1
It's ok,1
nice,1
good,1
useless app I uninstalled this app but money deducted from my account every month this is not good,-1
it shows for free trail but in cash bad app,-1
Nice And best,1
nice,1
Good app,1
autopay ak dhoka hai sidhe shade anpdo k sath isko band kro,-1
